    1243,-1.19
    1244,-0.22
    1245,-0.22
    1246,-0.26
    1247,-1.41
    1248,-1.46
    1249,-1.46
    1250,-0.52
    1251,-0.52
    1252,-0.52
    1253, 1.90
    1254, 2.03
    1255, 2.03
    1256, 2.03
    1257, 1.48
    1258, 1.48
    1259, 0.60
    1260,-1.03
    1261, 1.23
    1262, 0.49
    1263,-1.19
    1264,-1.19
    1265,-1.22
    1266,-1.43
    1267,-1.43
    1268,-1.43
    1269,-0.71
    1270, 0.36
    1271,-0.06
    1272,-0.06
    1273,-0.27
    1274, 0.55
    1275, 0.55
    1276, 1.15
    1277, 1.20
    1278, 2.37
    1279, 1.55
    1280, 0.57
    1281, 0.57
    1282,-0.07
    1283, 0.25
    1284, 0.56
    1285, 0.39
    1286, 0.39
    1287, 0.39
    1288, 0.39
    1289,-0.85
    1290, 0.63
    1291, 1.82
    1292, 1.55
    1293, 1.55
    1294, 0.14
    1295, 0.14
    1296, 0.21
    1297, 0.21
    1298, 0.21
    1299, 0.21
    1300, 0.21
    1301, 0.21
    1302,-0.10
    1303, 0.66
    1304, 1.43
    1305, 1.43
    1306, 1.43
    1307, 1.43
    1308,-0.26
    1309,-0.26
    1310,-0.26
    1311,-0.26
    1312,-1.32
    1313, 0.95
    1314,-0.68
    1315,-0.66
    1316,-0.66
    1317,-0.66
    1318,-0.66
    1319,-0.66
    1320,-0.66
    1321,-1.12
    1322,-1.49
    1323,-1.33
    1324, 0.18
    1325, 0.18
    1326, 0.07
    1327,-0.41
    1328,-0.41
    1329,-0.41
    1330,-0.41
    1331,-0.41
    1332, 0.00
    1333, 0.00
    1334, 0.00
    1335,-0.73
    1336,-2.19
    1337,-1.54
    1338,-1.54
    1339, 0.92
    1340, 0.92
    1341,-0.31
    1342,-0.31
    1343,-0.52
    1344,-0.52
    1345,-0.52
    1346,-0.52
    1347, 0.74
    1348, 0.51
    1349,-0.95
    1350,-0.52
    1351,-0.00
    1352,-0.00
    1353,-0.00
    1354,-0.00
    1355, 0.72
    1356,-1.50
    1357, 0.58
    1358, 0.46
    1359,-1.14
    1360,-0.90
    1361,-0.90
    1362,-0.76
    1363,-0.76
    1364, 0.96
    1365, 0.83
    1366, 2.11
    1367, 0.45
    1368, 0.51
    1369, 0.51
    1370, 0.81
    1371,-0.72
    1372,-1.43
    1373,-1.65
    1374,-1.65
    1375,-0.35
    1376,-0.35
    1377,-0.35
    1378,-0.35
    1379, 1.34
    1380,-0.19
    1381,-0.19
    1382,-0.19
    1383, 0.24
    1384,-0.52
    1385,-0.52
    1386,-0.37
    1387,-0.55
    1388,-1.58
    1389,-0.62
    1390, 0.14
    1391,-0.15
    1392,-0.07
    1393,-0.07
    1394,-0.07
    1395,-0.07
    1396,-0.07
    1397,-0.07
    1398, 0.56
    1399, 0.75
    1400, 0.70
    1401, 0.70
    1402, 0.88
    1403, 1.38
    1404, 1.38
    1405, 1.38
    1406,-0.92
    1407,-0.97
    1408,-0.97
    1409,-1.61
    1410,-0.58
    1411, 0.58
    1412, 0.09
    1413, 0.15
    1414,-0.70
    1415,-0.70
    1416, 1.74
    1417, 1.74
    1418, 1.20
    1419,-0.20
    1420, 0.70
    1421,-0.72
    1422,-0.08
    1423,-0.08
    1424,-0.08
    1425,-0.08
    1426, 0.03
    1427, 0.03
    1428, 1.93
    1429, 0.07
    1430, 1.42
    1431, 0.26
    1432,-0.64
    1433,-0.64
    1434, 0.23
    1435,-0.18
    1436,-0.18
    1437, 0.82
    1438, 0.28
    1439,-0.32
    1440,-1.42
    1441,-1.42
    1442,-1.42
    1443,-0.66
    1444, 0.51
    1445, 2.90
    1446, 1.18
    1447,-0.55
    1448,-0.49
    1449,-0.49
    1450,-0.27
    1451,-0.27
    1452, 0.54
    1453, 0.54
    1454, 1.31
    1455, 1.31
    1456, 1.31
    1457,-1.15
    1458,-1.15
    1459,-1.15
    1460,-1.15
    1461,-1.15
    1462,-1.15
    1463, 0.35
    1464,-0.89
    1465, 0.51
    1466,-0.63
    1467,-0.01
    1468,-0.01
    1469, 2.36
    1470, 2.36
    1471, 0.81
    1472,-0.51
    1473,-0.51
    1474, 0.84
    1475, 0.84
    1476, 0.82
    1477,-0.06
    1478,-0.31
    1479,-0.43
    1480,-0.43
    1481,-0.43
    1482,-0.43
    1483,-0.82
    1484,-0.29
    1485,-0.29
    1486,-0.29
    1487,-0.20
    1488,-0.20
    1489,-1.27
    1490,-0.72
    1491,-1.31
    1492,-1.31
    1493,-1.31
    1494, 0.49
    1495, 0.49
    1496, 0.80
    1497,-0.34
    1498, 0.90
    1499, 0.90
    1500, 0.90
    1501, 1.06
    1502, 0.86
    1503, 0.86
    1504, 0.86
    1505, 0.86
    1506, 0.86
    1507, 0.86
    1508, 0.74
    1509, 0.74
    1510,-0.78
    1511,-0.78
    1512, 0.05
    1513,-0.56
    1514,-0.71
    1515,-0.11
    1516,-0.92
    1517,-0.37
    1518,-0.52
    1519,-0.52
    1520,-0.52
    1521,-1.36
    1522,-0.93
    1523,-0.93
    1524,-0.93
    1525, 0.55
    1526,-0.99
    1527,-0.15
    1528, 2.20
    1529, 2.20
    1530, 2.20
    1531, 0.32
    1532, 0.30
    1533, 1.50
    1534, 1.50
    1535, 0.17
